song_id,artist_id,genre,is_artist_famous,is_premium,is_famous,week_released,number_of_streams
2246,80,Alternative,False,False,False,64,89
2247,82,Alternative,False,False,False,64,88
2248,83,Pop,False,False,True,64,126
2249,84,Electronic,False,False,True,64,103
2250,85,Alternative,False,False,True,64,142
2251,86,Alternative,False,False,False,64,104
2252,87,Alternative,False,False,False,64,135
2253,89,Alternative,False,False,False,64,113
2254,98,Rock,False,False,False,64,83
2255,99,Rock,False,False,False,64,105
2256,108,Jazz,False,False,False,64,105
2257,111,Jazz,False,False,False,64,121
2258,116,Pop,False,False,False,64,105
2259,117,Classical,False,True,True,64,2362
2260,120,Classical,False,True,True,64,2395
2261,122,Hip-hop,False,False,False,64,103
2262,123,Jazz,False,False,False,64,89
2263,125,Blues,False,False,False,64,88
2264,129,Hip-hop,False,False,False,64,141
2265,133,Jazz,False,False,False,64,99
2266,137,Alternative,False,True,True,64,2732
2267,139,Pop,False,False,False,64,118
2268,144,Pop,False,False,False,64,101
2269,148,Jazz,False,False,False,64,100
2270,150,Classical,False,False,False,64,88
2271,155,Jazz,False,False,False,64,89
2272,160,Blues,False,False,False,64,111
2273,165,Jazz,False,False,False,64,110
2274,178,Alternative,False,False,False,64,108
2275,179,Electronic,False,False,False,64,130
2276,192,Electronic,False,False,False,64,63
2277,200,Rock,False,False,False,64,68
2278,203,Pop,True,False,True,64,106
2279,207,Blues,False,False,True,64,97
2280,215,Rock,False,False,True,64,107
2281,216,Rock,True,False,True,64,175
2282,217,Jazz,False,False,False,64,81
2283,223,Jazz,False,False,False,64,83
2284,225,Rock,False,False,False,64,164
2285,234,Alternative,False,False,False,64,133
2286,247,Alternative,False,False,False,64,98
2287,263,Electronic,True,False,False,64,58
2288,269,Alternative,False,False,False,64,106
2289,273,Electronic,False,False,False,64,77
2290,286,Rock,False,False,False,64,107
2291,292,Rock,False,False,False,64,115
2292,293,Jazz,False,True,True,64,2414
2293,295,Jazz,False,False,False,64,82
2294,297,Electronic,False,False,False,64,101
2295,300,Jazz,False,False,False,64,96
2296,302,Rock,False,False,False,64,101
2297,310,Hip-hop,True,False,True,64,80
2298,314,Blues,False,False,False,64,173
2299,317,Blues,False,False,False,64,111
2300,325,Electronic,False,False,False,64,93
2301,326,Classical,False,True,True,64,2449
2302,327,Jazz,False,True,True,64,2317
2303,331,Jazz,False,False,False,64,101
2304,333,Alternative,False,True,True,64,2749
2305,334,Blues,False,False,False,64,137
2306,346,Jazz,False,False,False,64,116
2307,363,Blues,False,False,False,64,143
2308,367,Pop,False,False,False,64,91
2309,369,Jazz,False,False,False,64,119
2310,374,Classical,False,False,False,64,98
2311,381,Blues,False,False,False,64,98
2312,382,Alternative,False,False,False,64,83
2313,383,Alternative,False,False,True,64,93
2314,3,Jazz,True,True,True,65,2383
2315,5,Pop,False,True,True,65,2613
2316,10,Alternative,False,False,False,65,97
2317,13,Jazz,False,False,False,65,98
2318,15,Blues,False,False,False,65,76
2319,20,Blues,False,False,True,65,76
2320,22,Electronic,False,False,True,65,118
2321,23,Rock,False,False,False,65,104
2322,27,Alternative,False,True,True,65,2602
2323,31,Blues,False,False,False,65,100
2324,34,Classical,False,False,False,65,95
2325,45,Blues,False,False,False,65,71
2326,47,Alternative,False,False,False,65,98
2327,49,Alternative,False,False,False,65,119
2328,54,Classical,False,False,False,65,87
2329,55,Pop,False,False,False,65,77
2330,61,Rock,False,False,False,65,92
2331,69,Pop,False,False,False,65,100
2332,72,Alternative,False,False,False,65,101
2333,73,Alternative,False,False,False,65,118
2334,78,Pop,False,False,False,65,77
2335,81,Alternative,True,False,False,65,94
2336,85,Alternative,False,False,False,65,142
2337,98,Rock,False,False,False,65,87
2338,101,Alternative,False,False,False,65,87
2339,104,Jazz,False,False,True,65,121
2340,105,Jazz,True,False,False,65,114
2341,107,Hip-hop,False,False,False,65,100
2342,110,Jazz,False,False,False,65,85
2343,115,Pop,False,False,False,65,103
2344,119,Pop,True,False,True,65,101
2345,126,Hip-hop,False,True,True,65,2482
2346,136,Jazz,False,False,False,65,107
2347,137,Alternative,False,False,False,65,122
2348,141,Rock,False,False,False,65,93
2349,144,Pop,False,False,False,65,75
2350,146,Alternative,False,False,False,65,87
2351,150,Classical,False,False,False,65,107
2352,153,Pop,False,False,False,65,97
2353,155,Jazz,False,False,False,65,76
2354,157,Blues,False,False,False,65,111
2355,158,Hip-hop,True,False,True,65,123
2356,164,Alternative,False,False,False,65,67
2357,167,Pop,False,False,True,65,71
2358,168,Alternative,False,False,False,65,131
2359,171,Pop,False,False,False,65,124
2360,175,Jazz,False,False,True,65,86
2361,176,Blues,False,False,False,65,99
2362,187,Pop,False,False,False,65,92
2363,199,Jazz,False,False,False,65,89
2364,200,Rock,False,False,True,65,90
2365,202,Rock,False,False,False,65,101
2366,204,Pop,False,False,True,65,141
2367,210,Jazz,False,False,False,65,82
2368,216,Rock,True,False,True,65,135
2369,219,Jazz,False,False,False,65,82
2370,231,Pop,False,False,False,65,85
2371,234,Alternative,False,True,True,65,2550
2372,239,Alternative,False,False,False,65,102
2373,242,Blues,False,False,True,65,93
2374,253,Jazz,False,True,True,65,2292
2375,260,Jazz,False,False,False,65,84
2376,263,Electronic,True,False,True,65,77
2377,272,Hip-hop,False,False,False,65,114
2378,277,Jazz,False,False,False,65,85
2379,278,Blues,False,False,False,65,110
2380,279,Electronic,False,False,False,65,60
2381,280,Rock,False,False,False,65,81
2382,281,Jazz,False,False,False,65,93
2383,285,Classical,False,True,True,65,2271
2384,292,Rock,False,True,True,65,2758
2385,294,Electronic,False,True,True,65,2426
2386,298,Jazz,False,False,False,65,86
2387,300,Jazz,False,False,True,65,81
2388,303,Jazz,False,False,False,65,106
2389,305,Jazz,False,False,False,65,78
2390,307,Alternative,False,True,True,65,2557
2391,310,Hip-hop,True,True,True,65,2690
2392,318,Jazz,False,False,False,65,95
2393,319,Electronic,False,False,False,65,95
2394,320,Jazz,False,False,False,65,126
2395,333,Alternative,False,False,True,65,99
2396,335,Pop,True,False,False,65,103
2397,337,Jazz,False,False,False,65,96
2398,340,Alternative,False,False,True,65,66
2399,346,Jazz,False,False,False,65,75
2400,347,Pop,False,False,False,65,115
2401,349,Jazz,True,False,True,65,94
2402,350,Hip-hop,False,False,False,65,132
2403,352,Alternative,False,False,False,65,110
2404,360,Electronic,False,False,False,65,95
2405,361,Pop,False,True,True,65,2617
2406,362,Jazz,False,False,False,65,90
2407,367,Pop,False,False,False,65,125
2408,372,Classical,False,False,False,65,68
2409,375,Blues,False,False,True,65,85
2410,376,Electronic,False,False,False,65,101
2411,378,Hip-hop,False,False,False,65,89
2412,383,Alternative,False,False,False,65,103
2413,384,Jazz,False,False,False,65,105
2414,386,Jazz,False,False,False,65,56
2415,387,Jazz,False,False,False,65,118
2416,389,Rock,True,False,True,65,109
2417,392,Pop,False,False,False,65,75
2418,2,Jazz,False,False,False,66,81
2419,14,Electronic,False,False,False,66,116
2420,18,Blues,False,False,False,66,71
2421,21,Pop,False,False,False,66,112
2422,27,Alternative,False,False,True,66,84
2423,31,Blues,False,False,False,66,78
2424,32,Pop,False,False,False,66,92
2425,33,Jazz,True,False,True,66,95
2426,43,Pop,False,False,False,66,86
2427,47,Alternative,False,False,False,66,82
2428,50,Rock,False,False,True,66,118
2429,51,Pop,False,False,False,66,105
2430,55,Pop,False,False,False,66,112
2431,56,Electronic,False,False,False,66,88
2432,58,Blues,False,True,True,66,2198
2433,60,Electronic,False,False,False,66,84
2434,62,Pop,False,False,False,66,122
2435,63,Classical,False,True,True,66,2107
2436,65,Hip-hop,False,False,False,66,72
2437,66,Alternative,False,False,False,66,84
2438,67,Alternative,False,False,False,66,128
2439,71,Alternative,True,False,True,66,110
2440,80,Alternative,False,False,False,66,77
2441,88,Rock,False,False,False,66,123
2442,91,Jazz,False,False,False,66,70
2443,101,Alternative,False,False,True,66,76
2444,112,Rock,False,True,True,66,2706
2445,114,Pop,False,False,False,66,105
2446,118,Blues,False,False,True,66,81
2447,121,Jazz,False,True,True,66,2241
2448,131,Alternative,False,False,False,66,126
2449,132,Alternative,False,False,False,66,88
2450,136,Jazz,False,False,False,66,63
2451,140,Pop,True,False,True,66,92
2452,143,Blues,False,False,False,66,82
2453,145,Jazz,False,False,False,66,99
2454,147,Jazz,False,False,False,66,79
2455,150,Classical,False,False,False,66,111
2456,152,Electronic,True,False,False,66,81
2457,153,Pop,False,False,False,66,129
2458,160,Blues,False,False,False,66,78
2459,162,Jazz,True,False,True,66,97
2460,163,Jazz,False,False,False,66,88
2461,171,Pop,False,True,True,66,2543
2462,183,Blues,False,False,False,66,83
2463,188,Classical,False,False,False,66,66
2464,190,Classical,False,False,False,66,59
2465,191,Jazz,True,False,True,66,74
2466,192,Electronic,False,False,False,66,98
2467,197,Alternative,False,True,True,66,2492
2468,199,Jazz,False,False,False,66,70
2469,200,Rock,False,False,False,66,91
2470,203,Pop,True,False,False,66,108
2471,205,Pop,False,False,False,66,64
2472,213,Classical,False,False,False,66,93
2473,224,Jazz,False,False,False,66,92
2474,225,Rock,False,False,False,66,96
2475,228,Pop,False,False,False,66,98
2476,235,Classical,True,False,True,66,77
2477,240,Hip-hop,False,False,False,66,94
2478,246,Jazz,False,True,True,66,2161
2479,247,Alternative,False,False,False,66,63
2480,249,Jazz,False,False,False,66,108
2481,250,Alternative,False,False,False,66,87
2482,252,Pop,False,False,False,66,75
2483,255,Blues,False,False,False,66,75
2484,258,Rock,False,True,True,66,2620
2485,260,Jazz,False,False,False,66,78
2486,261,Blues,False,False,False,66,76
2487,266,Hip-hop,False,False,True,66,86
2488,270,Alternative,False,True,True,66,2547
2489,272,Hip-hop,False,True,True,66,2366
2490,274,Electronic,True,False,True,66,79
2491,275,Blues,False,False,False,66,103
2492,279,Electronic,False,False,False,66,85
2493,280,Rock,False,False,False,66,66
2494,284,Rock,False,False,False,66,93
2495,288,Electronic,False,False,False,66,78
2496,289,Blues,False,False,False,66,72
2497,294,Electronic,False,False,False,66,72
2498,300,Jazz,False,False,False,66,115
2499,301,Blues,False,False,False,66,68
2500,304,Hip-hop,True,False,True,66,91
2501,306,Blues,False,False,False,66,55
2502,310,Hip-hop,True,False,True,66,103
2503,312,Pop,False,False,False,66,98
2504,318,Jazz,False,False,False,66,85
2505,321,Blues,False,False,True,66,64
2506,322,Alternative,False,False,False,66,133
2507,324,Jazz,False,False,False,66,89
2508,325,Electronic,False,False,False,66,67
2509,327,Jazz,False,False,False,66,112
2510,328,Alternative,False,False,False,66,77
2511,330,Electronic,False,True,True,66,2189
2512,331,Jazz,False,True,True,66,2292
2513,335,Pop,True,False,True,66,100
2514,338,Pop,True,False,False,66,75
2515,340,Alternative,False,True,True,66,2501
2516,341,Blues,False,False,False,66,71
2517,343,Alternative,False,False,False,66,85
2518,349,Jazz,True,False,True,66,125
2519,359,Jazz,False,False,False,66,75
2520,366,Rock,False,False,False,66,90
2521,372,Classical,False,False,False,66,86
2522,377,Jazz,False,False,False,66,68
2523,381,Blues,False,False,True,66,70
2524,394,Jazz,False,False,False,66,81
2525,395,Pop,False,False,False,66,104
2526,404,Rock,False,False,False,66,93
2527,405,Pop,False,False,False,66,89
2528,406,Blues,False,False,False,66,74
2529,411,Jazz,False,False,False,66,91
2530,0,Jazz,True,False,True,67,60
2531,1,Electronic,False,False,False,67,107
2532,4,Jazz,False,False,False,67,100
2533,5,Pop,False,False,False,67,127
2534,12,Jazz,False,False,False,67,88
2535,13,Jazz,False,False,False,67,105
2536,14,Electronic,False,False,False,67,123
2537,15,Blues,False,False,False,67,80
2538,16,Alternative,False,False,False,67,82
2539,17,Classical,False,False,False,67,71
2540,20,Blues,False,False,False,67,89
2541,24,Alternative,False,False,False,67,90
2542,26,Jazz,False,False,False,67,74
2543,34,Classical,False,False,False,67,88
2544,35,Classical,False,True,True,67,2156
2545,41,Pop,False,False,False,67,77
2546,43,Pop,False,False,False,67,64
2547,47,Alternative,False,False,False,67,72
2548,50,Rock,False,False,False,67,96
2549,51,Pop,False,False,False,67,82
2550,66,Alternative,False,False,False,67,67
2551,78,Pop,False,False,False,67,66
2552,81,Alternative,True,False,True,67,108
2553,82,Alternative,False,False,False,67,119
2554,84,Electronic,False,False,False,67,79
2555,87,Alternative,False,False,False,67,88
2556,88,Rock,False,False,False,67,115
2557,91,Jazz,False,True,True,67,2216
2558,92,Blues,True,False,True,67,95
2559,99,Rock,False,False,False,67,78
2560,110,Jazz,False,False,False,67,78
2561,112,Rock,False,False,False,67,114
2562,113,Blues,False,False,False,67,97
2563,121,Jazz,False,False,False,67,113
2564,123,Jazz,False,False,False,67,107
2565,124,Jazz,False,False,False,67,84
2566,125,Blues,False,False,False,67,81
2567,126,Hip-hop,False,True,True,67,2221
2568,128,Jazz,False,False,False,67,61
2569,129,Hip-hop,False,False,False,67,59
2570,132,Alternative,False,False,True,67,71
2571,134,Rock,False,False,False,67,141
2572,136,Jazz,False,False,False,67,127
2573,141,Rock,False,False,False,67,84
2574,143,Blues,False,False,False,67,68
2575,150,Classical,False,True,True,67,2055
2576,152,Electronic,True,False,True,67,94
2577,155,Jazz,False,False,False,67,83
2578,156,Alternative,False,False,False,67,83
2579,157,Blues,False,False,False,67,91
2580,161,Jazz,False,False,False,67,84
2581,163,Jazz,False,False,False,67,89
2582,167,Pop,False,False,False,67,83
2583,168,Alternative,False,False,False,67,124
2584,169,Alternative,False,True,True,67,2474
2585,170,Jazz,False,False,False,67,106
2586,178,Alternative,False,False,False,67,94
2587,185,Alternative,False,False,False,67,111
2588,188,Classical,False,True,True,67,2128
2589,189,Pop,False,False,False,67,76
2590,192,Electronic,False,False,False,67,93
2591,193,Blues,False,False,False,67,82
2592,196,Jazz,False,False,False,67,75
2593,202,Rock,False,False,False,67,83
2594,208,Jazz,False,False,False,67,117
2595,215,Rock,False,False,False,67,73
2596,220,Alternative,False,True,True,67,2457
2597,226,Blues,False,False,False,67,90
2598,230,Jazz,False,False,True,67,75
2599,231,Pop,False,False,False,67,83
2600,232,Rock,False,False,False,67,133
2601,234,Alternative,False,False,False,67,72
2602,239,Alternative,False,False,False,67,85
2603,244,Jazz,False,False,False,67,95
2604,245,Hip-hop,False,False,False,67,132
2605,246,Jazz,False,False,True,67,92
2606,249,Jazz,False,True,True,67,2151
2607,255,Blues,False,False,False,67,61
2608,256,Blues,False,True,True,67,2157
2609,259,Jazz,False,False,False,67,61
2610,271,Pop,False,False,False,67,85
2611,278,Blues,False,False,False,67,91
2612,280,Rock,False,False,False,67,87
2613,281,Jazz,False,False,False,67,74
2614,282,Rock,False,False,False,67,99
2615,283,Jazz,False,False,True,67,95
2616,290,Electronic,False,False,False,67,65
2617,291,Blues,False,False,False,67,93
2618,294,Electronic,False,False,False,67,60
2619,296,Jazz,False,False,False,67,97
2620,299,Alternative,False,False,False,67,86
2621,305,Jazz,False,False,False,67,87
2622,325,Electronic,False,False,False,67,64
2623,326,Classical,False,True,True,67,2133
2624,334,Blues,False,False,False,67,104
2625,336,Hip-hop,False,False,False,67,78
2626,337,Jazz,False,False,False,67,73
2627,341,Blues,False,False,False,67,91
2628,342,Alternative,False,False,False,67,87
2629,352,Alternative,False,False,False,67,68
2630,358,Electronic,False,True,True,67,2198
2631,360,Electronic,False,True,True,67,2225
2632,363,Blues,False,True,True,67,2298
2633,367,Pop,False,False,False,67,81
2634,373,Electronic,False,False,False,67,66
2635,378,Hip-hop,False,False,False,67,74
2636,382,Alternative,False,False,False,67,91
2637,383,Alternative,False,True,True,67,2310
2638,387,Jazz,False,False,False,67,93
2639,388,Alternative,False,False,False,67,70
2640,390,Jazz,False,False,False,67,63
2641,392,Pop,False,False,False,67,111
2642,398,Jazz,False,True,True,67,2148
2643,407,Alternative,False,False,False,67,102
2644,408,Electronic,False,False,False,67,77
2645,415,Hip-hop,False,False,False,67,77
2646,1,Electronic,False,True,True,68,2097
2647,6,Alternative,False,False,False,68,86
2648,8,Classical,False,False,False,68,62
2649,10,Alternative,False,False,False,68,95
2650,11,Rock,False,False,False,68,84
2651,13,Jazz,False,False,False,68,77
2652,15,Blues,False,False,False,68,90
2653,18,Blues,False,False,False,68,91
2654,21,Pop,False,False,False,68,95
2655,25,Rock,False,False,True,68,93
2656,26,Jazz,False,False,False,68,51
2657,28,Jazz,False,False,False,68,93
2658,32,Pop,False,False,False,68,104
2659,40,Blues,False,False,False,68,71
2660,46,Rock,False,False,False,68,85
2661,49,Alternative,False,False,False,68,88
2662,53,Rock,False,False,True,68,87
2663,62,Pop,False,True,True,68,2360
2664,67,Alternative,False,False,False,68,83
2665,72,Alternative,False,False,False,68,61
2666,79,Blues,False,False,False,68,76
2667,84,Electronic,False,False,False,68,70
2668,85,Alternative,False,False,False,68,111
2669,87,Alternative,False,False,False,68,83
2670,90,Alternative,True,False,True,68,97
2671,93,Jazz,False,False,False,68,55
2672,95,Hip-hop,False,False,False,68,65
2673,98,Rock,False,False,False,68,75
2674,101,Alternative,False,False,True,68,85
2675,103,Alternative,False,False,False,68,81
2676,108,Jazz,False,False,True,68,93
2677,112,Rock,False,False,False,68,90
2678,115,Pop,False,False,False,68,87
2679,116,Pop,False,False,False,68,93
2680,118,Blues,False,False,False,68,76
2681,121,Jazz,False,False,False,68,83
2682,125,Blues,False,False,False,68,71
2683,126,Hip-hop,False,True,True,68,2204
2684,133,Jazz,False,False,False,68,109
2685,134,Rock,False,False,False,68,89
2686,135,Jazz,False,False,False,68,82
2687,139,Pop,False,True,True,68,2370
2688,140,Pop,True,False,True,68,96
2689,145,Jazz,False,True,True,68,2082
2690,148,Jazz,False,False,False,68,74
2691,154,Jazz,False,False,False,68,67
2692,165,Jazz,False,False,False,68,89
2693,167,Pop,False,True,True,68,2316
2694,171,Pop,False,False,False,68,124
2695,176,Blues,False,False,False,68,77
2696,180,Jazz,False,False,False,68,67
2697,182,Classical,False,False,False,68,92
2698,185,Alternative,False,False,False,68,75
2699,188,Classical,False,False,False,68,80
2700,191,Jazz,True,True,True,68,2204
2701,192,Electronic,False,False,False,68,69
2702,194,Rock,False,False,False,68,76
2703,196,Jazz,False,False,False,68,106
2704,199,Jazz,False,False,True,68,88
2705,205,Pop,False,False,False,68,94
2706,207,Blues,False,False,True,68,67
2707,209,Rock,False,False,False,68,73
2708,211,Electronic,False,False,False,68,66
2709,225,Rock,False,False,False,68,101
2710,230,Jazz,False,False,False,68,68
2711,232,Rock,False,False,False,68,163
2712,236,Jazz,False,False,False,68,88
2713,240,Hip-hop,False,False,False,68,94
2714,245,Hip-hop,False,False,False,68,67
2715,249,Jazz,False,True,True,68,2030
2716,250,Alternative,False,True,True,68,2364
2717,251,Jazz,False,False,True,68,59
2718,252,Pop,False,False,True,68,88
2719,261,Blues,False,False,False,68,57
2720,266,Hip-hop,False,False,False,68,66
2721,271,Pop,False,False,False,68,77
2722,275,Blues,False,False,True,68,80
2723,281,Jazz,False,False,False,68,75
2724,286,Rock,False,False,False,68,104
2725,296,Jazz,False,False,False,68,93
2726,299,Alternative,False,False,False,68,64
2727,304,Hip-hop,True,False,True,68,85
2728,315,Jazz,False,False,False,68,124
2729,319,Electronic,False,False,False,68,70
2730,322,Alternative,False,False,False,68,75
2731,327,Jazz,False,False,False,68,75
2732,332,Blues,False,True,True,68,2135
2733,334,Blues,False,False,False,68,119
2734,336,Hip-hop,False,False,True,68,99
2735,343,Alternative,False,False,False,68,59
2736,350,Hip-hop,False,True,True,68,2286
2737,351,Blues,False,True,True,68,2131
2738,352,Alternative,False,False,False,68,84
2739,358,Electronic,False,False,False,68,86
2740,361,Pop,False,False,False,68,78
2741,362,Jazz,False,False,False,68,62
2742,367,Pop,False,True,True,68,2390
2743,370,Rock,False,False,False,68,90
2744,372,Classical,False,False,False,68,88
2745,373,Electronic,False,False,False,68,91
2746,384,Jazz,False,True,True,68,2172
2747,390,Jazz,False,False,True,68,76
2748,398,Jazz,False,False,False,68,69
2749,401,Pop,False,False,False,68,117
2750,403,Alternative,False,False,False,68,91
2751,407,Alternative,False,False,False,68,70
2752,408,Electronic,False,False,False,68,57
2753,421,Jazz,False,False,False,68,89
2754,422,Alternative,True,False,True,68,98
2755,425,Jazz,False,False,False,68,122
2756,426,Alternative,False,False,False,68,69
2757,427,Alternative,False,False,False,68,87
2758,428,Hip-hop,False,False,False,68,85
2759,19,Hip-hop,False,True,True,69,2058
2760,20,Blues,False,False,False,69,58
2761,22,Electronic,False,True,True,69,2028
2762,29,Jazz,True,False,True,69,73
2763,37,Pop,False,False,False,69,61
2764,38,Alternative,False,False,True,69,85
2765,39,Pop,False,True,True,69,2196
2766,40,Blues,False,False,False,69,70
2767,42,Alternative,False,False,False,69,56
2768,50,Rock,False,False,False,69,98
2769,55,Pop,False,False,False,69,68
2770,56,Electronic,False,False,False,69,55
2771,57,Jazz,False,False,False,69,58
2772,58,Blues,False,True,True,69,2044
2773,63,Classical,False,False,False,69,52
2774,64,Pop,False,False,False,69,67
2775,68,Jazz,False,False,False,69,78
2776,72,Alternative,False,True,True,69,2228
2777,79,Blues,False,True,True,69,2091
2778,88,Rock,False,False,False,69,124
2779,91,Jazz,False,False,False,69,59
2780,98,Rock,False,False,False,69,69
2781,99,Rock,False,True,True,69,2386
2782,101,Alternative,False,False,False,69,80
2783,106,Pop,False,False,False,69,80
2784,113,Blues,False,True,True,69,1901
2785,120,Classical,False,False,False,69,78
2786,122,Hip-hop,False,False,False,69,84
2787,132,Alternative,False,False,False,69,88
2788,133,Jazz,False,False,True,69,83
2789,136,Jazz,False,True,True,69,1953
2790,143,Blues,False,False,False,69,73
2791,157,Blues,False,False,False,69,89
2792,158,Hip-hop,True,False,True,69,93
2793,170,Jazz,False,False,False,69,89
2794,177,Rock,False,False,False,69,101
2795,180,Jazz,False,False,False,69,80
2796,181,Rock,False,False,False,69,79
2797,182,Classical,False,False,False,69,55
2798,203,Pop,True,False,True,69,78
2799,205,Pop,False,False,True,69,77
2800,208,Jazz,False,False,False,69,88
2801,216,Rock,True,False,False,69,90
2802,221,Hip-hop,False,False,False,69,69
2803,222,Alternative,True,True,True,69,2393
2804,224,Jazz,False,False,False,69,85
2805,227,Blues,False,False,False,69,76
2806,232,Rock,False,False,False,69,104
2807,233,Alternative,False,False,False,69,106
2808,240,Hip-hop,False,False,False,69,86
2809,244,Jazz,False,False,False,69,62
2810,251,Jazz,False,False,False,69,62
2811,256,Blues,False,False,False,69,66
2812,258,Rock,False,False,False,69,69
2813,259,Jazz,False,False,False,69,73
2814,264,Blues,False,True,True,69,2006
2815,265,Classical,False,False,False,69,103
2816,267,Blues,False,False,False,69,83
2817,268,Hip-hop,False,False,False,69,88
2818,271,Pop,False,False,False,69,68
2819,274,Electronic,True,False,False,69,109
2820,275,Blues,False,False,False,69,86
2821,282,Rock,False,False,False,69,93
2822,285,Classical,False,True,True,69,2073
2823,286,Rock,False,False,False,69,89
2824,288,Electronic,False,True,True,69,2013
2825,293,Jazz,False,False,False,69,93
2826,306,Blues,False,True,True,69,2026
2827,324,Jazz,False,False,False,69,74
2828,330,Electronic,False,False,False,69,75
2829,331,Jazz,False,False,False,69,62
2830,339,Alternative,False,False,False,69,94
2831,349,Jazz,True,False,False,69,74
2832,350,Hip-hop,False,False,False,69,103
2833,357,Alternative,False,False,False,69,75
2834,358,Electronic,False,False,False,69,75
2835,360,Electronic,False,False,False,69,64
2836,361,Pop,False,False,False,69,89
2837,366,Rock,False,True,True,69,2465
2838,376,Electronic,False,True,True,69,2013
2839,380,Jazz,True,False,True,69,96
2840,386,Jazz,False,False,True,69,89
2841,389,Rock,True,False,True,69,108
2842,391,Rock,False,False,False,69,61
2843,397,Rock,False,False,False,69,107
2844,398,Jazz,False,False,False,69,85
2845,399,Jazz,False,False,False,69,78
2846,400,Electronic,False,True,True,69,2053
2847,404,Rock,False,False,True,69,103
2848,407,Alternative,False,True,True,69,2149
2849,409,Rock,False,False,False,69,81
2850,413,Classical,False,False,False,69,103
2851,421,Jazz,False,False,False,69,56
2852,427,Alternative,False,False,False,69,78
2853,429,Classical,False,False,False,69,73
2854,432,Jazz,False,True,True,69,2066
2855,433,Alternative,False,False,False,69,54
2856,436,Electronic,False,False,False,69,80
2857,437,Electronic,False,False,True,69,75
2858,444,Alternative,False,False,False,69,91
2859,445,Rock,True,False,True,69,84
2860,0,Jazz,True,True,True,70,1945
2861,9,Blues,False,False,False,70,56
2862,11,Rock,False,False,False,70,72
2863,18,Blues,False,False,False,70,70
2864,25,Rock,False,False,False,70,90
2865,33,Jazz,True,False,True,70,79
2866,34,Classical,False,False,False,70,85
2867,36,Classical,False,False,False,70,60
2868,39,Pop,False,False,False,70,112
2869,41,Pop,False,False,True,70,77
2870,45,Blues,False,False,False,70,73
2871,48,Hip-hop,False,False,True,70,78
2872,50,Rock,False,False,False,70,77
2873,51,Pop,False,False,True,70,74
2874,57,Jazz,False,False,False,70,79
2875,60,Electronic,False,True,True,70,1952
2876,71,Alternative,True,False,True,70,85
2877,72,Alternative,False,False,False,70,98
2878,73,Alternative,False,False,False,70,72
2879,78,Pop,False,False,False,70,62
2880,79,Blues,False,False,False,70,58
2881,81,Alternative,True,False,True,70,80
2882,93,Jazz,False,False,False,70,80
2883,97,Pop,False,False,False,70,75
2884,104,Jazz,False,True,True,70,2077
2885,106,Pop,False,False,False,70,81
2886,113,Blues,False,False,False,70,75
2887,115,Pop,False,False,False,70,96
2888,116,Pop,False,False,False,70,107
2889,117,Classical,False,False,False,70,109
2890,123,Jazz,False,True,True,70,2065
2891,126,Hip-hop,False,False,False,70,63
2892,131,Alternative,False,False,False,70,72
2893,133,Jazz,False,True,True,70,1955
2894,136,Jazz,False,False,False,70,88
2895,138,Jazz,False,False,False,70,88
2896,144,Pop,False,False,True,70,51
2897,148,Jazz,False,False,False,70,78
2898,153,Pop,False,False,False,70,80
2899,156,Alternative,False,False,False,70,98
2900,158,Hip-hop,True,False,True,70,79
2901,159,Blues,False,False,False,70,62
2902,163,Jazz,False,False,False,70,69
2903,165,Jazz,False,False,False,70,85
2904,174,Jazz,False,False,False,70,103
2905,177,Rock,False,False,False,70,105
2906,186,Jazz,False,False,False,70,94
2907,198,Alternative,True,False,False,70,79
2908,199,Jazz,False,False,False,70,67
2909,200,Rock,False,False,False,70,86
2910,202,Rock,False,False,True,70,67
2911,205,Pop,False,False,False,70,71
2912,206,Rock,False,False,False,70,99
2913,215,Rock,False,False,False,70,72
2914,217,Jazz,False,False,False,70,81
2915,222,Alternative,True,False,True,70,69
2916,226,Blues,False,False,False,70,77
2917,227,Blues,False,True,True,70,1877
2918,228,Pop,False,False,False,70,80
2919,231,Pop,False,False,False,70,82
2920,235,Classical,True,False,False,70,84
2921,236,Jazz,False,False,True,70,57
2922,237,Pop,False,False,False,70,93
2923,242,Blues,False,False,False,70,115
2924,245,Hip-hop,False,False,False,70,132
2925,246,Jazz,False,False,True,70,84
2926,249,Jazz,False,False,False,70,81
2927,251,Jazz,False,False,False,70,72
2928,255,Blues,False,False,False,70,68
2929,259,Jazz,False,False,False,70,73
2930,266,Hip-hop,False,False,False,70,75
2931,268,Hip-hop,False,False,False,70,59
2932,269,Alternative,False,False,False,70,88
2933,272,Hip-hop,False,False,True,70,74
2934,279,Electronic,False,False,False,70,61
2935,280,Rock,False,False,False,70,89
2936,283,Jazz,False,False,False,70,85
2937,285,Classical,False,False,False,70,80
2938,288,Electronic,False,False,False,70,64
2939,289,Blues,False,False,False,70,68
2940,292,Rock,False,False,False,70,74
2941,297,Electronic,False,False,False,70,52
2942,300,Jazz,False,False,False,70,75
2943,301,Blues,False,False,False,70,67
2944,304,Hip-hop,True,True,True,70,2172
2945,306,Blues,False,True,True,70,1981
2946,309,Alternative,False,False,False,70,86
2947,311,Pop,False,False,False,70,57
2948,313,Rock,False,False,False,70,88
2949,317,Blues,False,False,False,70,62
